PlayerID,Year,Team,G,PA,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,SO,GDP,AVG,SLG,OBP
93410,2005.0,Samsung,124,463,394,61,103,15,1,13,159,50,10,3,62,44,16,0.261,0.404,0.367
93410,2006.0,Samsung,126,533,413,63,125,31,1,13,197,81,12,7,103,43,11,0.303,0.477,0.445
93410,2007.0,Samsung,123,544,442,78,149,34,0,22,249,72,20,8,91,44,12,0.337,0.563,0.456
93410,2008.0,Samsung,114,443,385,49,107,16,2,8,151,49,1,1,46,37,10,0.278,0.392,0.364
93410,2009.0,Samsung,82,322,249,51,82,16,0,11,131,48,3,4,63,24,7,0.329,0.526,0.464
93410,2010.0,Samsung,64,175,142,10,34,6,0,1,43,20,0,1,28,20,3,0.239,0.303,0.371
93411,1993.0,Samsung,122,425,381,53,98,12,2,11,147,41,3,6,28,61,8,0.257,0.386,0.325
93411,1994.0,Samsung,59,138,127,14,30,6,2,2,46,6,0,2,8,28,0,0.236,0.362,0.287
93411,1995.0,Hanwha,116,446,397,59,114,22,5,11,179,45,3,12,42,81,5,0.287,0.451,0.357
93411,1996.0,Hanwha,116,353,297,39,72,13,3,7,112,30,4,4,43,69,6,0.242,0.377,0.346
93411,1997.0,Hanwha,113,374,324,34,76,17,3,8,123,30,1,5,34,77,5,0.235,0.38,0.323
93411,1998.0,LG,29,62,57,1,16,6,0,0,22,7,0,0,4,14,1,0.281,0.386,0.323
93411,1999.0,LG,16,44,40,4,12,2,0,3,23,7,0,0,2,6,0,0.3,0.575,0.341
93411,2000.0,LG,29,36,33,3,10,1,0,1,14,6,0,0,1,8,0,0.303,0.424,0.333
93411,2001.0,KIA,55,75,63,7,12,5,0,2,23,8,1,0,11,18,2,0.19,0.365,0.32
93417,2001.0,KIA,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93417,2002.0,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93424,1993.0,Samsung,50,101,87,5,22,1,0,1,26,7,0,0,10,17,2,0.253,0.299,0.327
93424,1994.0,Samsung,35,77,68,3,21,4,0,1,28,8,0,1,7,10,2,0.309,0.412,0.382
93424,1995.0,Samsung,40,62,54,3,9,0,0,0,9,3,0,1,5,12,0,0.167,0.167,0.246
93443,1994.0,Samsung,5,7,7,0,1,0,0,0,1,0,0,0,0,0,0,0.143,0.143,0.143
93453,2001.0,Samsung,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93453,2004.0,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93494,1994.0,Samsung,6,15,14,2,3,0,0,1,6,1,0,0,1,7,0,0.214,0.429,0.267
93494,1995.0,Samsung,125,478,420,70,121,17,3,22,210,81,2,0,34,96,11,0.288,0.5,0.368
93494,1996.0,Samsung,94,277,241,25,64,13,2,8,105,38,1,2,27,75,6,0.266,0.436,0.351
93494,1997.0,Lotte,39,104,96,2,15,1,0,1,19,7,0,0,3,32,6,0.156,0.198,0.214
93494,1998.0,SBW,82,216,186,21,46,8,0,9,81,30,1,0,24,63,5,0.247,0.435,0.341
93494,1999.0,SBW,86,357,291,56,93,19,2,19,173,68,2,0,46,69,9,0.32,0.595,0.431
93494,2000.0,SK,96,274,224,34,58,11,1,14,113,40,1,2,34,73,5,0.259,0.504,0.374
93494,2001.0,KIA,84,294,241,39,66,11,1,15,124,49,0,1,47,75,8,0.274,0.515,0.395
93494,2002.0,KIA,28,56,48,3,11,1,0,0,12,8,0,0,2,16,1,0.229,0.25,0.339
93494,2003.0,Doosan,34,59,52,5,10,1,0,0,11,6,1,0,6,16,0,0.192,0.212,0.288
93502,1993.0,Lotte,42,97,86,7,19,2,0,0,21,4,1,0,3,9,5,0.221,0.244,0.244
93502,1994.0,Lotte,6,7,5,1,0,0,0,0,0,1,0,0,2,1,0,0.0,0.0,0.286
93502,1996.0,Lotte,3,8,8,1,3,1,0,0,4,1,0,0,0,0,1,0.375,0.5,0.375
93502,1997.0,Lotte,19,32,26,4,3,1,0,0,4,2,0,0,3,3,2,0.115,0.154,0.258
93502,1998.0,Lotte,10,14,12,1,3,1,0,0,4,0,0,0,1,2,0,0.25,0.333,0.308
93523,1993.0,Lotte,51,84,80,3,15,4,0,0,19,8,2,0,3,17,2,0.188,0.238,0.217
93523,1994.0,SBW,113,403,371,46,91,19,1,15,157,55,4,2,22,56,11,0.245,0.423,0.288
93523,1995.0,SBW,48,93,86,0,15,3,0,0,18,6,1,0,1,9,1,0.174,0.209,0.193
93523,1996.0,SBW,3,4,4,0,1,0,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25
93525,1993.0,Lotte,10,10,9,2,1,0,0,0,1,0,0,1,1,2,1,0.111,0.111,0.2
93525,1994.0,Lotte,32,37,34,3,8,1,0,0,9,5,4,1,1,12,0,0.235,0.265,0.278
93525,1995.0,Lotte,95,86,73,16,15,1,1,0,18,5,10,2,8,20,0,0.205,0.247,0.293
93525,1996.0,Lotte,24,16,15,2,3,1,1,0,6,3,0,0,1,5,0,0.2,0.4,0.25
93525,1997.0,Lotte,40,56,54,7,12,0,0,1,15,4,3,1,2,15,2,0.222,0.278,0.25
93525,1998.0,Lotte,33,26,25,7,5,3,0,0,8,2,1,0,0,10,0,0.2,0.32,0.2
93525,1999.0,Lotte,15,15,12,4,1,0,1,0,3,1,0,1,0,6,1,0.083,0.25,0.083
93556,1993.0,Lotte,9,7,6,0,0,0,0,0,0,0,0,0,1,4,0,0.0,0.0,0.143
93556,1995.0,Lotte,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
93557,1993.0,Lotte,21,29,27,2,4,1,0,0,5,1,0,0,2,8,0,0.148,0.185,0.207
93557,1994.0,Lotte,18,32,30,2,3,1,0,0,4,1,0,0,1,7,1,0.1,0.133,0.125
93557,1995.0,Lotte,10,21,18,2,3,0,0,1,6,3,1,0,2,6,0,0.167,0.333,0.286
93557,1996.0,Lotte,15,26,25,2,4,0,0,0,4,3,0,0,1,5,0,0.16,0.16,0.192
93601,1993.0,Haitai,64,129,124,6,27,6,0,1,36,10,0,2,4,27,0,0.218,0.29,0.24
93607,1993.0,Haitai,126,525,475,85,133,16,4,16,205,53,73,19,32,35,11,0.28,0.432,0.331
93607,1994.0,Haitai,124,561,499,113,196,27,5,19,290,77,84,15,51,31,2,0.393,0.581,0.452
93607,1995.0,Haitai,63,272,239,51,78,10,2,16,140,35,32,3,28,20,5,0.326,0.586,0.397
93607,1996.0,Haitai,113,525,449,94,149,28,1,25,254,76,57,12,67,39,4,0.332,0.566,0.425
93607,1997.0,Haitai,125,577,484,112,157,28,3,30,281,74,64,15,87,49,9,0.324,0.581,0.428
93607,2001.0,KIA,45,214,188,45,64,14,1,11,113,37,7,5,20,16,5,0.34,0.601,0.401
93607,2002.0,KIA,123,546,485,93,142,25,2,18,225,59,35,5,43,63,7,0.293,0.464,0.365
93607,2003.0,KIA,132,595,524,110,165,43,1,20,270,61,50,10,59,58,8,0.315,0.515,0.389
93607,2004.0,KIA,133,577,493,100,128,29,0,17,208,52,42,7,53,50,9,0.26,0.422,0.35
93607,2005.0,KIA,118,495,430,69,134,25,2,6,181,36,28,5,47,49,8,0.312,0.421,0.393
93607,2006.0,KIA,93,379,339,41,82,18,1,1,105,21,10,7,24,43,3,0.242,0.31,0.302
93607,2007.0,KIA,84,282,253,23,44,6,0,1,53,18,3,2,13,25,6,0.174,0.209,0.217
93607,2008.0,KIA,110,362,317,38,90,19,4,1,120,38,9,3,32,26,11,0.284,0.379,0.348
93607,2009.0,KIA,123,449,385,63,105,21,1,6,146,40,11,1,41,50,9,0.273,0.379,0.346
93607,2010.0,KIA,97,289,265,36,65,16,1,4,95,29,2,2,15,33,5,0.245,0.358,0.293
93607,2011.0,KIA,97,273,235,27,65,15,1,3,91,24,3,2,22,35,6,0.277,0.387,0.337
93612,1993.0,Haitai,117,344,305,35,69,15,1,3,95,22,11,8,24,39,10,0.226,0.311,0.285
93612,1995.0,Haitai,48,91,84,13,15,3,2,0,22,2,0,1,2,18,1,0.179,0.262,0.216
93612,1996.0,Samsung,61,100,93,11,21,3,1,1,29,2,1,2,4,22,1,0.226,0.312,0.265
93612,1997.0,Samsung,9,13,12,1,3,0,0,0,3,0,0,0,1,6,0,0.25,0.25,0.308
93612,1998.0,SBW,6,10,9,1,2,0,0,0,2,0,0,0,1,3,0,0.222,0.222,0.3
93626,2000.0,Haitai,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
93626,2002.0,KIA,23,38,36,2,3,1,1,0,6,4,0,0,2,18,0,0.083,0.167,0.132
93645,1993.0,Haitai,8,15,12,1,0,0,0,0,0,0,0,0,2,5,0,0.0,0.0,0.143
93645,1996.0,Haitai,4,4,3,0,0,0,0,0,0,0,0,0,1,2,0,0.0,0.0,0.25
93656,1994.0,Haitai,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
93656,1995.0,Haitai,30,40,38,4,6,1,0,0,7,0,0,0,2,12,1,0.158,0.184,0.2
93656,1997.0,Haitai,17,43,38,7,15,2,0,1,20,3,0,0,4,9,0,0.395,0.526,0.452
93656,1998.0,Haitai,15,37,35,3,9,1,0,0,10,4,0,0,1,8,1,0.257,0.286,0.278
93656,1999.0,Haitai,36,43,38,5,8,1,0,2,15,6,0,0,4,12,0,0.211,0.395,0.286
93656,2000.0,Haitai,19,23,21,2,4,2,0,0,6,1,0,0,1,8,1,0.19,0.286,0.227
93656,2002.0,KIA,11,23,22,1,3,0,0,0,3,1,0,0,1,5,1,0.136,0.136,0.174
93662,1994.0,Haitai,5,6,6,1,2,0,0,0,2,0,0,0,0,2,0,0.333,0.333,0.333
93670,1993.0,Haitai,5,15,15,1,2,0,0,0,2,1,2,0,0,1,0,0.133,0.133,0.133
93705,1993.0,Binggrae,121,424,383,43,87,13,4,5,123,33,5,0,25,50,14,0.227,0.321,0.277
93705,1994.0,Hanwha,63,222,196,16,40,5,1,0,47,13,3,3,9,23,5,0.204,0.24,0.249
93705,1995.0,Hanwha,79,192,170,18,38,8,0,1,49,15,1,2,7,17,3,0.224,0.288,0.261
93705,1996.0,Hanwha,115,313,277,29,60,12,0,1,75,24,0,5,16,30,9,0.217,0.271,0.266
93705,1997.0,Hanwha,114,291,259,24,58,6,0,1,67,14,3,5,12,32,5,0.224,0.259,0.26
93705,1998.0,Hanwha,78,51,46,3,7,1,0,0,8,4,0,1,2,4,1,0.152,0.174,0.188
93705,1999.0,Hanwha,54,29,27,3,1,0,0,0,1,0,0,0,2,8,0,0.037,0.037,0.103
93705,2000.0,Hanwha,130,307,277,38,64,11,0,6,93,38,1,0,17,46,10,0.231,0.336,0.275
93705,2001.0,Hanwha,89,263,224,19,53,9,1,3,73,28,9,5,21,14,4,0.237,0.326,0.301
93705,2002.0,Hanwha,103,227,196,14,50,5,0,2,61,11,0,4,20,32,4,0.255,0.311,0.324
93705,2003.0,KIA,44,101,86,6,16,1,0,0,17,8,1,0,12,11,1,0.186,0.198,0.29
93705,2004.0,KIA,11,11,10,0,0,0,0,0,0,0,0,0,1,2,2,0.0,0.0,0.091
93715,2006.0,Hanwha,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93715,2007.0,Hanwha,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93715,2009.0,Hanwha,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93720,1993.0,Binggrae,115,337,303,27,84,14,2,1,105,21,5,6,22,23,4,0.277,0.347,0.328
93720,1994.0,Hanwha,13,23,21,1,4,0,0,0,4,2,2,0,2,4,0,0.19,0.19,0.261
93720,1995.0,Pacific,70,193,175,23,45,13,2,0,62,17,3,2,13,37,1,0.257,0.354,0.307
93720,1996.0,Hyundai,24,39,36,4,8,2,0,1,13,2,2,1,3,7,0,0.222,0.361,0.282
93720,1997.0,Hyundai,7,12,11,2,4,0,0,0,4,0,0,0,1,0,0,0.364,0.364,0.417
93723,1993.0,Binggrae,12,5,5,3,1,0,0,0,1,0,1,0,0,3,0,0.2,0.2,0.2
93723,1994.0,Hanwha,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
93726,1993.0,Binggrae,78,145,131,13,28,7,0,1,38,13,3,1,7,33,3,0.214,0.290,0.257
93726,1994.0,Hanwha,87,156,138,14,32,4,1,0,38,11,2,1,12,29,2,0.232,0.275,0.298
93726,1995.0,Hanwha,52,43,34,7,7,1,1,1,13,3,1,3,8,9,0,0.206,0.382,0.357
93726,1996.0,Hanwha,25,26,22,2,3,0,0,1,6,1,0,0,3,6,0,0.136,0.273,0.269
93726,1997.0,Hanwha,8,6,6,0,1,0,0,0,1,0,0,0,0,1,0,0.167,0.167,0.167
93726,1998.0,Hanwha,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-,-,-
93728,2001.0,Samsung,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93728,2002.0,Samsung,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93728,2003.0,Samsung,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93728,2004.0,Lotte,4,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-,-,1.000
93728,2005.0,Lotte,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93731,1993.0,Binggrae,30,44,36,5,6,0,0,0,6,1,2,1,7,10,1,0.167,0.167,0.318
93731,1994.0,Hanwha,5,4,3,0,0,0,0,0,0,0,0,0,1,1,0,0.0,0.0,0.25
93732,1993.0,Binggrae,20,26,23,4,5,2,0,1,10,1,1,0,2,4,0,0.217,0.435,0.308
93732,1994.0,Hanwha,6,5,5,0,1,1,0,0,2,0,0,0,0,3,0,0.2,0.4,0.2
93748,1993.0,Binggrae,76,167,150,17,30,9,0,5,54,10,2,2,11,41,1,0.2,0.36,0.273
93748,1994.0,Hanwha,64,227,197,34,59,9,2,14,114,36,4,3,16,43,4,0.299,0.579,0.376
93748,1995.0,Hanwha,49,175,150,15,38,5,1,6,63,25,2,2,15,35,5,0.253,0.42,0.327
93748,1996.0,Hanwha,60,164,142,15,29,3,0,7,53,16,2,1,16,38,4,0.204,0.373,0.294
93748,1997.0,Hanwha,56,149,125,15,32,6,0,3,47,13,2,2,11,29,5,0.256,0.376,0.354
93748,1998.0,Hanwha,111,319,288,34,68,14,0,7,103,29,3,2,17,74,3,0.236,0.358,0.283
93748,1999.0,SBW,96,283,251,31,59,13,3,9,105,31,2,3,26,77,7,0.235,0.418,0.319
93748,2000.0,SK,44,88,66,7,15,4,0,0,19,7,2,0,18,21,1,0.227,0.288,0.395
93751,1994.0,Hanwha,13,15,14,1,1,0,0,0,1,0,0,1,1,5,0,0.071,0.071,0.133
93751,1995.0,Hanwha,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
93751,1996.0,Hanwha,8,4,4,1,2,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.5
93751,1997.0,Hanwha,17,8,8,1,1,0,0,0,1,0,0,1,0,6,0,0.125,0.125,0.125
93802,1994.0,SBW,26,55,52,4,9,3,1,1,17,7,1,1,3,25,1,0.173,0.327,0.218
93802,1995.0,SBW,84,208,187,26,45,2,2,8,75,18,8,5,15,43,4,0.241,0.401,0.299
93802,1996.0,SBW,26,52,49,5,13,1,0,1,17,3,2,0,2,12,3,0.265,0.347,0.308
93802,1997.0,Hanwha,39,89,79,6,20,1,1,3,32,16,0,2,7,14,5,0.253,0.405,0.315
93802,1998.0,Hanwha,2,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0.0,0.0,0.0
93806,1993.0,SBW,35,54,50,1,8,1,0,1,12,3,0,1,4,11,3,0.16,0.24,0.222
93806,1994.0,SBW,74,162,141,12,28,4,0,1,35,4,0,2,13,23,2,0.199,0.248,0.266
93806,1995.0,SBW,27,24,18,3,2,2,0,0,4,0,0,0,1,5,1,0.111,0.222,0.158
93807,1993.0,SBW,111,431,377,51,99,12,2,1,118,23,13,7,36,48,4,0.263,0.313,0.342
93807,1994.0,SBW,118,446,383,52,95,13,2,1,115,27,31,12,40,46,5,0.248,0.3,0.339
93807,1995.0,SBW,125,548,496,68,147,20,1,1,172,30,29,14,29,37,3,0.296,0.347,0.342
93807,1996.0,SBW,126,523,449,57,116,22,3,1,147,40,5,6,32,53,6,0.258,0.327,0.323
93807,1997.0,SBW,126,558,477,68,146,30,1,2,184,39,3,9,51,49,4,0.306,0.386,0.379
93807,1998.0,SBW,126,537,469,65,135,22,3,4,175,39,9,5,42,42,9,0.288,0.373,0.35
93807,1999.0,SBW,132,563,486,60,116,19,0,2,141,40,12,6,54,60,5,0.239,0.29,0.318
93807,2000.0,SK,133,568,492,71,129,15,0,5,159,50,9,4,56,55,9,0.262,0.323,0.348
93807,2001.0,SK,133,382,318,40,77,14,0,5,106,31,13,5,38,36,5,0.242,0.333,0.332
93807,2002.0,SK,121,300,260,28,68,7,2,2,85,22,6,3,19,40,1,0.262,0.327,0.331
93807,2003.0,SK,33,28,24,5,5,2,0,0,7,3,0,1,1,2,0,0.208,0.292,0.269
93812,1993.0,SBW,44,109,94,8,18,7,0,1,28,10,2,1,11,24,4,0.191,0.298,0.283
93812,1994.0,SBW,67,117,107,10,19,1,0,4,32,14,6,0,7,22,3,0.178,0.299,0.224
93812,1995.0,SBW,16,25,23,3,4,0,1,1,9,4,1,0,1,7,1,0.174,0.391,0.208
93812,1996.0,SBW,24,43,39,4,9,2,0,0,11,1,2,0,3,13,1,0.231,0.282,0.286
93812,1997.0,Hanwha,58,150,142,8,33,8,0,1,44,11,1,3,2,31,4,0.232,0.31,0.248
93812,1998.0,Hanwha,123,358,314,36,78,13,0,11,124,40,6,6,31,61,8,0.248,0.395,0.325
93812,1999.0,Hanwha,59,127,108,15,28,5,1,8,59,19,1,0,12,29,2,0.259,0.546,0.344
93812,2000.0,SK,26,43,30,3,5,0,1,1,10,5,0,2,9,9,2,0.167,0.333,0.39
93817,2001.0,KIA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93817,2003.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
93838,1994.0,SBW,3,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
94105,1996.0,LG,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0
94106,1994.0,LG,126,574,482,109,147,20,0,15,212,51,51,10,64,60,4,0.305,0.44,0.391
94106,1995.0,LG,64,290,236,44,72,8,0,1,83,17,33,7,44,21,5,0.305,0.352,0.423
94106,1996.0,LG,100,466,385,56,96,15,3,4,129,26,24,7,59,61,2,0.249,0.335,0.363
94106,1997.0,LG,125,569,479,78,129,24,2,3,166,45,44,11,61,62,11,0.269,0.347,0.364
94106,1998.0,LG,126,564,476,94,132,36,1,12,206,61,40,7,71,78,3,0.277,0.433,0.377
94106,1999.0,LG,93,422,356,67,108,19,5,11,170,45,14,10,50,42,5,0.303,0.478,0.392
94106,2000.0,LG,129,592,495,97,139,24,1,7,186,38,25,9,73,50,4,0.281,0.376,0.373
94106,2001.0,LG,129,580,448,90,127,26,2,9,184,53,21,7,96,59,13,0.283,0.411,0.411
94106,2002.0,LG,91,386,326,51,101,14,3,1,124,25,21,9,38,51,3,0.31,0.38,0.381
94106,2003.0,LG,109,386,334,30,78,7,0,1,88,16,23,8,31,44,7,0.234,0.263,0.306
94106,2004.0,LG,16,36,33,3,5,0,0,0,5,2,0,0,3,9,0,0.152,0.152,0.222
94107,1994.0,LG,125,535,463,81,134,26,3,21,229,80,21,4,55,86,7,0.289,0.495,0.376
94107,1995.0,LG,116,448,381,55,97,19,3,15,167,56,13,10,45,83,6,0.255,0.438,0.348
94107,1996.0,LG,117,482,414,57,117,20,0,11,170,60,7,7,49,52,7,0.283,0.411,0.372
94107,1998.0,LG,122,541,482,70,142,31,3,16,227,76,8,6,47,80,6,0.295,0.471,0.364
94107,1999.0,LG,121,520,453,75,130,17,1,21,212,94,8,4,54,58,14,0.287,0.468,0.371
94107,2000.0,LG,131,560,464,83,143,32,2,11,212,62,6,6,81,73,11,0.308,0.457,0.415
94107,2001.0,LG,126,534,428,81,139,29,1,8,194,61,10,8,88,83,9,0.325,0.453,0.443
94107,2002.0,LG,98,370,296,50,99,14,0,16,161,61,11,3,54,51,6,0.334,0.544,0.462
94107,2003.0,LG,50,166,143,13,44,8,0,6,70,21,0,0,17,25,5,0.308,0.49,0.392
94107,2004.0,LG,120,458,373,56,112,18,3,14,178,62,1,1,66,58,10,0.3,0.477,0.415
94107,2005.0,SK,120,499,400,63,126,17,0,19,200,77,2,2,80,59,9,0.315,0.5,0.445
94107,2006.0,SK,109,441,356,42,102,16,1,8,144,51,5,2,76,56,10,0.287,0.404,0.418
94107,2007.0,SK,84,250,204,26,40,11,0,5,66,19,4,4,43,40,10,0.196,0.324,0.337
94107,2008.0,SK,108,364,297,46,92,17,3,10,145,60,4,3,59,40,12,0.31,0.488,0.426
94107,2009.0,SK,112,359,289,45,87,18,0,10,135,51,8,1,63,45,5,0.301,0.467,0.433
94107,2010.0,SK,111,328,267,41,77,17,0,10,124,48,7,5,52,42,10,0.288,0.464,0.404
94126,1998.0,LG,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-,-,-
94126,2001.0,LG,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
94126,2002.0,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
94126,2004.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
94126,2005.0,LG,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
94126,2006.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
94126,2007.0,LG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
94132,1994.0,LG,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
94132,1996.0,LG,51,92,85,9,17,5,0,2,28,6,0,0,6,30,3,0.2,0.329,0.253
94132,1997.0,LG,54,130,112,14,25,5,2,7,55,21,0,0,10,25,3,0.223,0.491,0.31
94132,1998.0,LG,21,60,57,6,9,1,0,0,10,5,0,1,2,12,2,0.158,0.175,0.186
94132,1999.0,LG,17,27,23,2,5,2,0,0,7,4,0,0,2,8,1,0.217,0.304,0.28
94132,2000.0,LG,29,46,43,5,11,1,1,2,20,7,0,0,3,13,0,0.256,0.465,0.304
94132,2001.0,LG,94,173,147,17,43,9,0,6,70,31,1,1,19,22,3,0.293,0.476,0.38
94132,2002.0,LG,106,300,268,28,65,13,0,4,90,31,3,1,26,59,6,0.243,0.336,0.306
94132,2003.0,LG,91,240,212,12,55,11,0,2,72,26,1,2,24,39,6,0.259,0.34,0.331
94132,2004.0,LG,123,414,381,49,98,22,0,15,165,57,1,1,23,51,15,0.257,0.433,0.3
94132,2005.0,LG,77,229,210,20,67,17,0,6,102,36,1,0,17,29,3,0.319,0.486,0.368
94132,2006.0,LG,54,111,100,5,19,2,0,1,24,13,0,0,7,21,5,0.19,0.24,0.245
94132,2007.0,LG,125,493,431,49,132,23,0,12,191,58,1,1,48,52,16,0.306,0.443,0.378
94132,2008.0,LG,110,431,381,32,101,15,0,14,158,62,0,3,31,62,16,0.265,0.415,0.331
94132,2009.0,LG,108,386,338,43,100,16,1,13,157,65,1,0,34,58,20,0.296,0.464,0.36
94132,2010.0,SK,56,121,108,13,22,2,0,3,33,13,0,1,8,14,4,0.204,0.306,0.264
94132,2011.0,SK,80,199,181,16,55,8,0,2,69,30,0,1,11,21,6,0.304,0.381,0.345
94132,2012.0,LG,94,287,252,20,70,8,0,1,81,37,0,1,26,29,6,0.278,0.321,0.346
94132,2013.0,LG,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0
94145,1994.0,LG,51,121,115,10,35,4,1,0,41,13,0,0,3,8,6,0.304,0.357,0.333
94145,1995.0,LG,19,22,20,0,2,0,0,0,2,1,0,0,0,7,1,0.1,0.1,0.182
94145,1996.0,LG,53,89,81,6,22,6,0,3,37,9,0,1,6,17,1,0.272,0.457,0.33
94145,1997.0,LG,81,180,158,8,43,2,0,3,54,14,4,2,12,23,3,0.272,0.342,0.326
94145,1998.0,LG,69,149,138,12,34,5,0,2,45,16,0,2,7,16,9,0.246,0.326,0.288
94145,1999.0,LG,78,212,190,22,59,6,1,6,85,39,2,1,17,19,3,0.311,0.447,0.37
94145,2000.0,LG,6,10,10,1,2,1,0,0,3,3,0,0,0,1,0,0.2,0.3,0.2
94145,2001.0,Lotte,51,91,75,10,20,2,0,0,22,11,0,1,11,6,1,0.267,0.293,0.356
94145,2002.0,Lotte,92,233,209,18,55,11,0,6,84,21,3,4,18,37,4,0.263,0.402,0.332
94145,2003.0,LG,23,24,22,0,2,0,0,0,2,2,0,0,2,6,1,0.091,0.091,0.167
94162,1994.0,LG,126,543,493,72,157,30,4,4,207,72,6,2,39,62,9,0.318,0.42,0.371
94162,1995.0,LG,126,491,441,48,135,28,2,4,179,53,6,2,34,55,12,0.306,0.406,0.365
94162,1996.0,LG,95,282,248,28,60,4,2,4,80,29,3,1,24,34,8,0.242,0.323,0.319
94162,1997.0,LG,120,459,399,51,126,25,6,4,175,69,4,6,38,45,5,0.316,0.439,0.379
94162,2000.0,LG,100,333,288,27,79,12,2,2,101,40,4,0,35,37,9,0.274,0.351,0.355
94162,2001.0,LG,126,421,371,36,106,19,4,0,133,49,4,2,37,50,10,0.286,0.358,0.357
94162,2002.0,LG,88,301,273,35,78,16,1,3,105,27,4,4,25,49,6,0.286,0.385,0.344
94162,2005.0,LG,15,41,39,3,5,1,1,0,8,2,0,0,1,8,0,0.128,0.205,0.15
94162,2006.0,LG,32,81,73,7,14,4,0,1,21,9,0,2,5,13,2,0.192,0.288,0.241
94204,1994.0,OB,32,66,61,4,10,4,0,3,23,9,0,0,2,15,1,0.164,0.377,0.215
94204,1995.0,OB,116,405,362,63,102,19,0,21,184,59,4,2,29,78,6,0.282,0.508,0.344
94204,1996.0,OB,107,425,371,51,92,16,3,18,168,54,4,5,40,85,5,0.248,0.453,0.331
94204,1997.0,OB,40,145,122,17,30,5,0,5,50,22,2,1,22,27,1,0.246,0.41,0.359
94204,1998.0,OB,126,518,477,71,140,29,4,19,234,73,4,1,34,82,5,0.294,0.491,0.346
94204,1999.0,Doosan,132,544,480,79,161,35,1,31,291,110,1,4,53,77,17,0.335,0.606,0.408
94204,2000.0,Doosan,126,542,454,75,138,21,2,29,250,91,3,0,69,67,12,0.304,0.551,0.4
94204,2001.0,Hyundai,107,453,381,67,112,19,1,18,187,70,8,2,60,75,11,0.294,0.491,0.404
94204,2002.0,Hyundai,133,577,502,101,161,22,1,46,323,119,2,1,69,114,13,0.321,0.643,0.404
94204,2003.0,Hyundai,133,601,460,110,154,16,1,53,331,142,6,2,124,63,14,0.335,0.72,0.478
94204,2004.0,Hyundai,102,455,367,64,94,14,1,22,176,78,0,1,75,128,11,0.256,0.48,0.385
94204,2005.0,Samsung,124,528,433,77,119,14,0,28,217,87,3,2,89,116,12,0.275,0.501,0.402
94204,2006.0,Samsung,26,96,85,8,12,1,0,1,16,7,0,0,8,22,3,0.141,0.188,0.229
94204,2007.0,Samsung,124,515,427,64,110,17,0,31,220,101,6,0,83,113,10,0.258,0.515,0.381
94204,2008.0,Samsung,22,88,68,8,16,0,0,3,25,7,0,1,20,11,5,0.235,0.368,0.409
94227,2001.0,Hanwha,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-
